iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
USA,North America,United States,28-04-21,331002647,32230850,55125,52679.429,574340,959,683.571,97373.39,166.539,159.151,1735.152,2.897,2.065,0.87,9540,28.822,36790,111.147,,,,
USA,North America,United States,29-04-21,331002647,32289049,58199,51385.429,575194,854,670.714,97549.217,175.826,155.242,1737.732,2.58,2.026,0.87,9315,28.142,35721,107.918,,,,
USA,North America,United States,30-04-21,331002647,32346971,57922,50745.857,576232,1038,709.857,97724.206,174.99,153.31,1740.868,3.136,2.145,,9229,27.882,35420,107.008,,,,
URY,South America,Uruguay,13-03-20,3473727,4,4,,,,,1.152,1.152,,,,,,,,,,,,,
URY,South America,Uruguay,14-03-20,3473727,6,2,,,,,1.727,0.576,,,,,,,,,,,,,
URY,South America,Uruguay,15-03-20,3473727,8,2,,,,,2.303,0.576,,,,,,,,,,,,,
URY,South America,Uruguay,16-03-20,3473727,29,21,,,,,8.348,6.045,,,,,,,,,,,,,
URY,South America,Uruguay,17-03-20,3473727,50,21,,,,,14.394,6.045,,,,,,,,,,,,,
URY,South America,Uruguay,18-03-20,3473727,79,29,11.286,,,0,22.742,8.348,3.249,,,0,,,,,,,,,
URY,South America,Uruguay,19-03-20,3473727,94,15,13.429,,,0,27.06,4.318,3.866,,,0,,,,,,,,,
URY,South America,Uruguay,20-03-20,3473727,110,16,15.143,,,0,31.666,4.606,4.359,,,0,,,,,,,,,
URY,South America,Uruguay,21-03-20,3473727,135,25,18.429,,,0,38.863,7.197,5.305,,,0,1.24,,,,,,,,
URY,South America,Uruguay,22-03-20,3473727,158,23,21.429,,,0,45.484,6.621,6.169,,,0,1.22,,,,,,,,
URY,South America,Uruguay,23-03-20,3473727,162,4,19,,,0,46.636,1.152,5.47,,,0,1.2,,,,,,,,
URY,South America,Uruguay,24-03-20,3473727,189,27,19.857,,,0,54.408,7.773,5.716,,,0,1.19,,,,,,,,
URY,South America,Uruguay,25-03-20,3473727,217,28,19.714,,,0,62.469,8.061,5.675,,,0,1.17,,,,,,,,
URY,South America,Uruguay,26-03-20,3473727,238,21,20.571,,,0,68.514,6.045,5.922,,,0,1.14,,,,,,,,
URY,South America,Uruguay,27-03-20,3473727,274,36,23.429,,,0,78.878,10.364,6.745,,,0,1.11,,,,,,,,
URY,South America,Uruguay,28-03-20,3473727,303,29,24,1,1,0.143,87.226,8.348,6.909,0.288,0.288,0.041,1.06,,,,,,,,
URY,South America,Uruguay,29-03-20,3473727,309,6,21.571,1,0,0.143,88.953,1.727,6.21,0.288,0,0.041,1.02,,,,,,,,
URY,South America,Uruguay,30-03-20,3473727,320,11,22.571,1,0,0.143,92.12,3.167,6.498,0.288,0,0.041,0.99,,,,,,,,
URY,South America,Uruguay,31-03-20,3473727,338,18,21.286,1,0,0.143,97.302,5.182,6.128,0.288,0,0.041,0.96,,,,,,,,
URY,South America,Uruguay,01-04-20,3473727,350,12,19,2,1,0.286,100.756,3.455,5.47,0.576,0.288,0.082,0.93,,,,,,,,
URY,South America,Uruguay,02-04-20,3473727,369,19,18.714,4,2,0.571,106.226,5.47,5.387,1.152,0.576,0.165,0.92,,,,,,,,
URY,South America,Uruguay,03-04-20,3473727,386,17,16,4,0,0.571,111.12,4.894,4.606,1.152,0,0.165,0.9,,,,,,,,
URY,South America,Uruguay,04-04-20,3473727,400,14,13.857,5,1,0.571,115.15,4.03,3.989,1.439,0.288,0.165,0.89,,,,,,,,
URY,South America,Uruguay,05-04-20,3473727,406,6,13.857,6,1,0.714,116.877,1.727,3.989,1.727,0.288,0.206,0.9,,,,,,,,
URY,South America,Uruguay,06-04-20,3473727,415,9,13.571,6,0,0.714,119.468,2.591,3.907,1.727,0,0.206,0.91,,,,,,,,
URY,South America,Uruguay,07-04-20,3473727,424,9,12.286,7,1,0.857,122.059,2.591,3.537,2.015,0.288,0.247,0.92,,,,,,,,
URY,South America,Uruguay,08-04-20,3473727,456,32,15.143,7,0,0.714,131.271,9.212,4.359,2.015,0,0.206,0.94,,,,,,,,
URY,South America,Uruguay,09-04-20,3473727,473,17,14.857,7,0,0.429,136.165,4.894,4.277,2.015,0,0.123,0.91,,,,,,,,
URY,South America,Uruguay,10-04-20,3473727,494,21,15.429,7,0,0.429,142.21,6.045,4.442,2.015,0,0.123,0.89,,,,,,,,
URY,South America,Uruguay,11-04-20,3473727,501,7,14.429,7,0,0.286,144.225,2.015,4.154,2.015,0,0.082,0.85,,,,,,,,
URY,South America,Uruguay,12-04-20,3473727,480,-21,10.571,7,0,0.143,138.18,-6.045,3.043,2.015,0,0.041,0.84,,,,,,,,
URY,South America,Uruguay,13-04-20,3473727,483,3,9.714,8,1,0.286,139.044,0.864,2.797,2.303,0.288,0.082,0.83,,,,,,,,
URY,South America,Uruguay,14-04-20,3473727,492,9,9.714,8,0,0.143,141.635,2.591,2.797,2.303,0,0.041,0.82,,,,,,,,
URY,South America,Uruguay,15-04-20,3473727,493,1,5.286,9,1,0.286,141.922,0.288,1.522,2.591,0.288,0.082,0.82,,,,,,,,
URY,South America,Uruguay,16-04-20,3473727,502,9,4.143,9,0,0.286,144.513,2.591,1.193,2.591,0,0.082,0.83,,,,,,,,
URY,South America,Uruguay,17-04-20,3473727,508,6,2,9,0,0.286,146.241,1.727,0.576,2.591,0,0.082,0.85,,,,,,,,
URY,South America,Uruguay,18-04-20,3473727,517,9,2.286,9,0,0.286,148.831,2.591,0.658,2.591,0,0.082,0.88,,,,,,,,
URY,South America,Uruguay,19-04-20,3473727,528,11,6.857,10,1,0.429,151.998,3.167,1.974,2.879,0.288,0.123,0.91,,,,,,,,
URY,South America,Uruguay,20-04-20,3473727,535,7,7.429,10,0,0.286,154.013,2.015,2.139,2.879,0,0.082,0.93,,,,,,,,
URY,South America,Uruguay,21-04-20,3473727,543,8,7.286,12,2,0.571,156.316,2.303,2.097,3.455,0.576,0.165,0.95,,,,,,,,
URY,South America,Uruguay,22-04-20,3473727,549,6,8,12,0,0.429,158.044,1.727,2.303,3.455,0,0.123,0.97,,,,,,,,
URY,South America,Uruguay,23-04-20,3473727,557,8,7.857,12,0,0.429,160.347,2.303,2.262,3.455,0,0.123,1,,,,,,,,
URY,South America,Uruguay,24-04-20,3473727,563,6,7.857,12,0,0.429,162.074,1.727,2.262,3.455,0,0.123,1.03,,,,,,,,
URY,South America,Uruguay,25-04-20,3473727,596,33,11.286,14,2,0.714,171.574,9.5,3.249,4.03,0.576,0.206,1.08,,,,,,,,
URY,South America,Uruguay,26-04-20,3473727,606,10,11.143,15,1,0.714,174.452,2.879,3.208,4.318,0.288,0.206,1.05,,,,,,,,
URY,South America,Uruguay,27-04-20,3473727,620,14,12.143,15,0,0.714,178.483,4.03,3.496,4.318,0,0.206,1,,,,,,,,
URY,South America,Uruguay,28-04-20,3473727,625,5,11.714,15,0,0.429,179.922,1.439,3.372,4.318,0,0.123,0.95,,,,,,,,
URY,South America,Uruguay,29-04-20,3473727,630,5,11.571,15,0,0.429,181.361,1.439,3.331,4.318,0,0.123,0.91,,,,,,,,
URY,South America,Uruguay,30-04-20,3473727,643,13,12.286,17,2,0.714,185.104,3.742,3.537,4.894,0.576,0.206,0.88,,,,,,,,
URY,South America,Uruguay,01-05-20,3473727,648,5,12.143,17,0,0.714,186.543,1.439,3.496,4.894,0,0.206,0.85,,,,,,,,
URY,South America,Uruguay,02-05-20,3473727,652,4,8,17,0,0.429,187.695,1.152,2.303,4.894,0,0.123,0.83,,,,,,,,
URY,South America,Uruguay,03-05-20,3473727,655,3,7,17,0,0.286,188.558,0.864,2.015,4.894,0,0.082,0.84,,,,,,,,
URY,South America,Uruguay,04-05-20,3473727,657,2,5.286,17,0,0.286,189.134,0.576,1.522,4.894,0,0.082,0.85,,,,,,,,
URY,South America,Uruguay,05-05-20,3473727,670,13,6.429,17,0,0.286,192.876,3.742,1.851,4.894,0,0.082,0.88,,,,,,,,
URY,South America,Uruguay,06-05-20,3473727,673,3,6.143,17,0,0.286,193.74,0.864,1.768,4.894,0,0.082,0.88,,,,,,,,
URY,South America,Uruguay,07-05-20,3473727,684,11,5.857,17,0,0,196.907,3.167,1.686,4.894,0,0,0.89,,,,,,,,
URY,South America,Uruguay,08-05-20,3473727,694,10,6.571,18,1,0.143,199.785,2.879,1.892,5.182,0.288,0.041,0.88,,,,,,,,
URY,South America,Uruguay,09-05-20,3473727,702,8,7.143,18,0,0.143,202.088,2.303,2.056,5.182,0,0.041,0.86,,,,,,,,
URY,South America,Uruguay,10-05-20,3473727,707,5,7.429,19,1,0.286,203.528,1.439,2.139,5.47,0.288,0.082,0.85,,,,,,,,
URY,South America,Uruguay,11-05-20,3473727,711,4,7.714,19,0,0.286,204.679,1.152,2.221,5.47,0,0.082,0.83,,,,,,,,
URY,South America,Uruguay,12-05-20,3473727,717,6,6.714,19,0,0.286,206.407,1.727,1.933,5.47,0,0.082,0.82,,,,,,,,
URY,South America,Uruguay,13-05-20,3473727,719,2,6.571,19,0,0.286,206.982,0.576,1.892,5.47,0,0.082,0.81,,,,,,,,
URY,South America,Uruguay,14-05-20,3473727,724,5,5.714,19,0,0.286,208.422,1.439,1.645,5.47,0,0.082,0.81,,,,,,,,
URY,South America,Uruguay,15-05-20,3473727,732,8,5.429,19,0,0.143,210.725,2.303,1.563,5.47,0,0.041,0.82,,,,,,,,
URY,South America,Uruguay,16-05-20,3473727,733,1,4.429,19,0,0.143,211.013,0.288,1.275,5.47,0,0.041,0.81,,,,,,,,
URY,South America,Uruguay,17-05-20,3473727,734,1,3.857,20,1,0.143,211.3,0.288,1.11,5.758,0.288,0.041,0.84,,,,,,,,
URY,South America,Uruguay,18-05-20,3473727,737,3,3.714,20,0,0.143,212.164,0.864,1.069,5.758,0,0.041,0.87,,,,,,,,
URY,South America,Uruguay,19-05-20,3473727,738,1,3,20,0,0.143,212.452,0.288,0.864,5.758,0,0.041,0.91,,,,,,,,
URY,South America,Uruguay,20-05-20,3473727,746,8,3.857,20,0,0.143,214.755,2.303,1.11,5.758,0,0.041,0.97,,,,,,,,
URY,South America,Uruguay,21-05-20,3473727,749,3,3.571,20,0,0.143,215.619,0.864,1.028,5.758,0,0.041,1.01,,,,,,,,
URY,South America,Uruguay,22-05-20,3473727,753,4,3,20,0,0.143,216.77,1.152,0.864,5.758,0,0.041,1.06,,,,,,,,
URY,South America,Uruguay,23-05-20,3473727,764,11,4.429,22,2,0.429,219.937,3.167,1.275,6.333,0.576,0.123,1.11,,,,,,,,
URY,South America,Uruguay,24-05-20,3473727,769,5,5,22,0,0.286,221.376,1.439,1.439,6.333,0,0.082,1.14,,,,,,,,
URY,South America,Uruguay,25-05-20,3473727,787,18,7.143,22,0,0.286,226.558,5.182,2.056,6.333,0,0.082,1.15,,,,,,,,
URY,South America,Uruguay,26-05-20,3473727,789,2,7.286,22,0,0.286,227.134,0.576,2.097,6.333,0,0.082,1.09,,,,,,,,
URY,South America,Uruguay,27-05-20,3473727,803,14,8.143,22,0,0.286,231.164,4.03,2.344,6.333,0,0.082,1.05,,,,,,,,
URY,South America,Uruguay,28-05-20,3473727,811,8,8.857,22,0,0.286,233.467,2.303,2.55,6.333,0,0.082,0.98,,,,,,,,
URY,South America,Uruguay,29-05-20,3473727,816,5,9,22,0,0.286,234.906,1.439,2.591,6.333,0,0.082,0.91,,,,,,,,
URY,South America,Uruguay,30-05-20,3473727,821,5,8.143,22,0,0,236.346,1.439,2.344,6.333,0,0,0.85,,,,,,,,
URY,South America,Uruguay,31-05-20,3473727,823,2,7.714,22,0,0,236.921,0.576,2.221,6.333,0,0,0.8,,,,,,,,
URY,South America,Uruguay,01-06-20,3473727,825,2,5.429,23,1,0.143,237.497,0.576,1.563,6.621,0.288,0.041,0.77,,,,,,,,
URY,South America,Uruguay,02-06-20,3473727,826,1,5.286,23,0,0.143,237.785,0.288,1.522,6.621,0,0.041,0.74,,,,,,,,
URY,South America,Uruguay,03-06-20,3473727,828,2,3.571,23,0,0.143,238.361,0.576,1.028,6.621,0,0.041,0.72,,,,,,,,
URY,South America,Uruguay,04-06-20,3473727,832,4,3,23,0,0.143,239.512,1.152,0.864,6.621,0,0.041,0.73,,,,,,,,
URY,South America,Uruguay,05-06-20,3473727,834,2,2.571,23,0,0.143,240.088,0.576,0.74,6.621,0,0.041,0.72,,,,,,,,
URY,South America,Uruguay,06-06-20,3473727,845,11,3.429,23,0,0.143,243.255,3.167,0.987,6.621,0,0.041,0.73,,,,,,,,
URY,South America,Uruguay,07-06-20,3473727,845,0,3.143,23,0,0.143,243.255,0,0.905,6.621,0,0.041,0.68,,,,,,,,
URY,South America,Uruguay,08-06-20,3473727,845,0,2.857,23,0,0,243.255,0,0.823,6.621,0,0,0.64,,,,,,,,
URY,South America,Uruguay,09-06-20,3473727,846,1,2.857,23,0,0,243.542,0.288,0.823,6.621,0,0,0.61,,,,,,,,
URY,South America,Uruguay,10-06-20,3473727,847,1,2.714,23,0,0,243.83,0.288,0.781,6.621,0,0,0.59,,,,,,,,
URY,South America,Uruguay,11-06-20,3473727,847,0,2.143,23,0,0,243.83,0,0.617,6.621,0,0,0.59,,,,,,,,
URY,South America,Uruguay,12-06-20,3473727,847,0,1.857,23,0,0,243.83,0,0.535,6.621,0,0,0.6,,,,,,,,
URY,South America,Uruguay,13-06-20,3473727,847,0,0.286,23,0,0,243.83,0,0.082,6.621,0,0,0.64,,,,,,,,
URY,South America,Uruguay,14-06-20,3473727,848,1,0.429,23,0,0,244.118,0.288,0.123,6.621,0,0,0.71,,,,,,,,
URY,South America,Uruguay,15-06-20,3473727,848,0,0.429,23,0,0,244.118,0,0.123,6.621,0,0,0.77,,,,,,,,
URY,South America,Uruguay,16-06-20,3473727,849,1,0.429,24,1,0.143,244.406,0.288,0.123,6.909,0.288,0.041,0.85,,,,,,,,
URY,South America,Uruguay,17-06-20,3473727,849,0,0.286,24,0,0.143,244.406,0,0.082,6.909,0,0.041,0.93,,,,,,,,
URY,South America,Uruguay,18-06-20,3473727,850,1,0.429,24,0,0.143,244.694,0.288,0.123,6.909,0,0.041,1.06,,,,,,,,
URY,South America,Uruguay,19-06-20,3473727,853,3,0.857,24,0,0.143,245.558,0.864,0.247,6.909,0,0.041,1.19,,,,,,,,
URY,South America,Uruguay,20-06-20,3473727,859,6,1.714,25,1,0.286,247.285,1.727,0.494,7.197,0.288,0.082,1.28,,,,,,,,
URY,South America,Uruguay,21-06-20,3473727,876,17,4,25,0,0.286,252.179,4.894,1.152,7.197,0,0.082,1.29,,,,,,,,
URY,South America,Uruguay,22-06-20,3473727,882,6,4.857,25,0,0.286,253.906,1.727,1.398,7.197,0,0.082,1.3,,,,,,,,
URY,South America,Uruguay,23-06-20,3473727,885,3,5.143,25,0,0.143,254.77,0.864,1.481,7.197,0,0.041,1.3,,,,,,,,
URY,South America,Uruguay,24-06-20,3473727,902,17,7.571,26,1,0.286,259.663,4.894,2.18,7.485,0.288,0.082,1.31,,,,,,,,
URY,South America,Uruguay,25-06-20,3473727,907,5,8.143,26,0,0.286,261.103,1.439,2.344,7.485,0,0.082,1.26,,,,,,,,
URY,South America,Uruguay,26-06-20,3473727,919,12,9.429,26,0,0.286,264.557,3.455,2.714,7.485,0,0.082,1.21,,,,,,,,
URY,South America,Uruguay,27-06-20,3473727,924,5,9.286,26,0,0.143,265.997,1.439,2.673,7.485,0,0.041,1.15,,,,,,,,
URY,South America,Uruguay,28-06-20,3473727,929,5,7.571,27,1,0.286,267.436,1.439,2.18,7.773,0.288,0.082,1.11,,,,,,,,
URY,South America,Uruguay,29-06-20,3473727,932,3,7.143,27,0,0.286,268.3,0.864,2.056,7.773,0,0.082,1.07,,,,,,,,
URY,South America,Uruguay,30-06-20,3473727,936,4,7.286,27,0,0.286,269.451,1.152,2.097,7.773,0,0.082,1.04,,,,,,,,
URY,South America,Uruguay,01-07-20,3473727,943,7,5.857,28,1,0.286,271.466,2.015,1.686,8.061,0.288,0.082,1.01,,,,,,,,
URY,South America,Uruguay,02-07-20,3473727,947,4,5.714,28,0,0.286,272.618,1.152,1.645,8.061,0,0.082,1,,,,,,,,
URY,South America,Uruguay,03-07-20,3473727,952,5,4.714,28,0,0.286,274.057,1.439,1.357,8.061,0,0.082,0.99,,,,,,,,
URY,South America,Uruguay,04-07-20,3473727,955,3,4.429,28,0,0.286,274.921,0.864,1.275,8.061,0,0.082,1,,,,,,,,
URY,South America,Uruguay,05-07-20,3473727,956,1,3.857,28,0,0.143,275.209,0.288,1.11,8.061,0,0.041,1.02,,,,,,,,
URY,South America,Uruguay,06-07-20,3473727,960,4,4,29,1,0.286,276.36,1.152,1.152,8.348,0.288,0.082,1.05,,,,,,,,
URY,South America,Uruguay,07-07-20,3473727,965,5,4.143,29,0,0.286,277.8,1.439,1.193,8.348,0,0.082,1.08,,,,,,,,
URY,South America,Uruguay,08-07-20,3473727,974,9,4.429,29,0,0.143,280.39,2.591,1.275,8.348,0,0.041,1.1,,,,,,,,
URY,South America,Uruguay,09-07-20,3473727,977,3,4.286,29,0,0.143,281.254,0.864,1.234,8.348,0,0.041,1.12,,,,,,,,
URY,South America,Uruguay,10-07-20,3473727,985,8,4.714,29,0,0.143,283.557,2.303,1.357,8.348,0,0.041,1.15,,,,,,,,
URY,South America,Uruguay,11-07-20,3473727,986,1,4.429,30,1,0.286,283.845,0.288,1.275,8.636,0.288,0.082,1.17,,,,,,,,
URY,South America,Uruguay,12-07-20,3473727,987,1,4.429,31,1,0.429,284.133,0.288,1.275,8.924,0.288,0.123,1.21,,,,,,,,
URY,South America,Uruguay,13-07-20,3473727,989,2,4.143,31,0,0.286,284.709,0.576,1.193,8.924,0,0.082,1.29,,,,,,,,
URY,South America,Uruguay,14-07-20,3473727,997,8,4.571,31,0,0.286,287.012,2.303,1.316,8.924,0,0.082,1.38,,,,,,,,
URY,South America,Uruguay,15-07-20,3473727,1009,12,5,31,0,0.286,290.466,3.455,1.439,8.924,0,0.082,1.45,,,,,,,,
URY,South America,Uruguay,16-07-20,3473727,1026,17,7,32,1,0.429,295.36,4.894,2.015,9.212,0.288,0.123,1.5,,,,,,,,
URY,South America,Uruguay,17-07-20,3473727,1037,11,7.429,32,0,0.429,298.527,3.167,2.139,9.212,0,0.123,1.49,,,,,,,,
URY,South America,Uruguay,18-07-20,3473727,1044,7,8.286,33,1,0.429,300.542,2.015,2.385,9.5,0.288,0.123,1.49,,,,,,,,
URY,South America,Uruguay,19-07-20,3473727,1054,10,9.571,33,0,0.286,303.421,2.879,2.755,9.5,0,0.082,1.51,,,,,,,,
URY,South America,Uruguay,20-07-20,3473727,1064,10,10.714,33,0,0.286,306.299,2.879,3.084,9.5,0,0.082,1.52,,,,,,,,
URY,South America,Uruguay,21-07-20,3473727,1096,32,14.143,33,0,0.286,315.511,9.212,4.071,9.5,0,0.082,1.54,,,,,,,,
URY,South America,Uruguay,22-07-20,3473727,1117,21,15.429,34,1,0.429,321.557,6.045,4.442,9.788,0.288,0.123,1.48,,,,,,,,
URY,South America,Uruguay,23-07-20,3473727,1141,24,16.429,34,0,0.286,328.466,6.909,4.729,9.788,0,0.082,1.43,,,,,,,,
URY,South America,Uruguay,24-07-20,3473727,1166,25,18.429,34,0,0.286,335.663,7.197,5.305,9.788,0,0.082,1.36,,,,,,,,
URY,South America,Uruguay,25-07-20,3473727,1174,8,18.571,34,0,0.143,337.966,2.303,5.346,9.788,0,0.041,1.29,,,,,,,,
URY,South America,Uruguay,26-07-20,3473727,1192,18,19.714,34,0,0.143,343.147,5.182,5.675,9.788,0,0.041,1.23,,,,,,,,
URY,South America,Uruguay,27-07-20,3473727,1202,10,19.714,35,1,0.286,346.026,2.879,5.675,10.076,0.288,0.082,1.18,,,,,,,,
URY,South America,Uruguay,28-07-20,3473727,1218,16,17.429,35,0,0.286,350.632,4.606,5.017,10.076,0,0.082,1.13,,,,,,,,
URY,South America,Uruguay,29-07-20,3473727,1237,19,17.143,35,0,0.143,356.102,5.47,4.935,10.076,0,0.041,1.09,,,,,,,,
URY,South America,Uruguay,30-07-20,3473727,1243,6,14.571,35,0,0.143,357.829,1.727,4.195,10.076,0,0.041,1.05,,,,,,,,
URY,South America,Uruguay,31-07-20,3473727,1264,21,14,35,0,0.143,363.874,6.045,4.03,10.076,0,0.041,1.04,,,,,,,,
URY,South America,Uruguay,01-08-20,3473727,1278,14,14.857,35,0,0.143,367.905,4.03,4.277,10.076,0,0.041,1.01,,,,,,,,
URY,South America,Uruguay,02-08-20,3473727,1286,8,13.429,36,1,0.286,370.208,2.303,3.866,10.364,0.288,0.082,0.98,,,,,,,,
URY,South America,Uruguay,03-08-20,3473727,1291,5,12.714,36,0,0.143,371.647,1.439,3.66,10.364,0,0.041,0.95,,,,,,,,
URY,South America,Uruguay,04-08-20,3473727,1300,9,11.714,37,1,0.286,374.238,2.591,3.372,10.651,0.288,0.082,0.94,,,,,,,,
URY,South America,Uruguay,05-08-20,3473727,1309,9,10.286,37,0,0.286,376.829,2.591,2.961,10.651,0,0.082,0.94,,,,,,,,
URY,South America,Uruguay,06-08-20,3473727,1318,9,10.714,37,0,0.286,379.42,2.591,3.084,10.651,0,0.082,0.95,,,,,,,,
URY,South America,Uruguay,07-08-20,3473727,1325,7,8.714,37,0,0.286,381.435,2.015,2.509,10.651,0,0.082,0.98,,,,,,,,
URY,South America,Uruguay,08-08-20,3473727,1335,10,8.143,37,0,0.286,384.313,2.879,2.344,10.651,0,0.082,1.01,,,,,,,,
URY,South America,Uruguay,09-08-20,3473727,1353,18,9.571,37,0,0.143,389.495,5.182,2.755,10.651,0,0.041,1.05,,,,,,,,
URY,South America,Uruguay,10-08-20,3473727,1364,11,10.429,37,0,0.143,392.662,3.167,3.002,10.651,0,0.041,1.05,,,,,,,,
URY,South America,Uruguay,11-08-20,3473727,1385,21,12.143,37,0,0,398.707,6.045,3.496,10.651,0,0,1.05,,,,,,,,
